,url,website,year,month,day,length
228,https://www.computerworld.com/article/1520610/in-big-step-for-robotics-one-robot-repairs-another-in-space.html,ComputerWorld,2014,5,29,843.0
229,https://www.computerworld.com/article/1495278/older-adults-worry-kids-will-be-lazy-if-robots-don-t-have-parental-controls.html,ComputerWorld,2014,5,6,650.0
230,https://www.computerworld.com/article/1661886/capex-to-opex-how-gokaldas-cio-convinced-his-vendor-to-move-to-a-new-payment-model-2.html,ComputerWorld,2013,1,21,738.0
231,https://www.computerworld.com/article/1661365/hyderabad-and-delhi-have-become-it-benchmarks-for-other-airports-in-india-cio-of-delhi-airport.html,ComputerWorld,2013,1,8,1490.0
232,https://www.computerworld.com/article/1661962/avoiding-vendor-lock-in-itc-shows-the-way-2.html,ComputerWorld,2012,11,6,598.0
233,https://www.computerworld.com/article/1661393/transforming-the-journey-lifecycle-of-a-passenger-with-its-help-bial-cio.html,ComputerWorld,2012,10,8,536.0
234,https://www.computerworld.com/article/1694533/ray-kurzweil-it-will-be-everything.html,ComputerWorld,2006,1,9,1125.0
235,https://www.engadget.com/2015-12-29-microsoft-xiaoice-ai-china-weather-host.html,Engadget,2015,12,29,251.0
236,https://www.engadget.com/2015-12-22-google-ai-chat-assistant-leak.html,Engadget,2015,12,22,164.0
237,https://www.engadget.com/2015-12-12-recommended-reading-12-12-15.html,Engadget,2015,12,12,167.0
238,https://www.engadget.com/2015-12-12-lie-detection-software-learns-from-real-court-cases.html,Engadget,2015,12,12,234.0
239,https://www.engadget.com/2015-12-11-an-ai-algorithm-can-draw-letters-as-well-as-a-human.html,Engadget,2015,12,11,237.0
240,https://www.engadget.com/2015-12-10-facebook-makes-the-hardware-it-uses-for-ai-open-source.html,Engadget,2015,12,10,182.0
241,https://www.engadget.com/2015-12-04-robots-expected-to-run-half-of-japan-by-2035.html,Engadget,2015,12,4,216.0
242,https://www.engadget.com/2015-12-02-wikipedia-ai-editor.html,Engadget,2015,12,2,267.0
243,https://www.engadget.com/2015-12-01-ai-gabriel-wants-to-whisper-instructions-in-your-ear.html,Engadget,2015,12,1,304.0
244,https://www.engadget.com/2015-11-27-icymi-plant-powered-lamps-livestreaming-ai-and-more.html,Engadget,2015,11,27,162.0
245,https://www.engadget.com/2015-11-16-ai-has-a-better-shot-at-tokyo-university-than-your-kid.html,Engadget,2015,11,16,234.0
246,https://www.engadget.com/2015-10-30-selfie-ai.html,Engadget,2015,10,30,251.0
247,https://www.engadget.com/2015-10-29-halo-5-guardians-combat-devolved.html,Engadget,2015,10,29,1728.0
248,https://www.engadget.com/2015-10-26-google-rankbrain-search-ai.html,Engadget,2015,10,26,222.0
249,https://www.engadget.com/2015-10-24-apple-hires-nvidia-ai-director.html,Engadget,2015,10,24,128.0
250,https://www.engadget.com/2015-10-09-ai-tax-evasion.html,Engadget,2015,10,9,307.0
251,https://www.engadget.com/2015-10-09-stephen-hawking-ai-reddit-ama.html,Engadget,2015,10,9,538.0
252,https://www.engadget.com/2015-09-17-barbie-has-some-career-advice-for-your-child.html,Engadget,2015,9,17,916.0
253,https://www.engadget.com/2015-09-10-baidu-unveils-a-voice-activated-ai-based-smartphone-assistant.html,Engadget,2015,9,10,116.0
254,https://www.engadget.com/2015-09-05-georgia-tech-scheherazade-if.html,Engadget,2015,9,5,216.0
255,https://www.engadget.com/2015-09-04-toyota-ai-mit-stanford.html,Engadget,2015,9,4,326.0
256,https://www.engadget.com/2015-08-29-recommended-reading-8-29-15.html,Engadget,2015,8,29,278.0
257,https://www.engadget.com/2015-08-26-facebook-messenger-m-assistant.html,Engadget,2015,8,26,219.0
258,https://www.engadget.com/2015-08-10-microsoft-attempts-to-teach-computers-how-to-make-a-funny.html,Engadget,2015,8,10,268.0
259,https://www.engadget.com/2015-08-10-fullbright-tacoma-interview.html,Engadget,2015,8,10,3266.0
260,https://www.engadget.com/2015-08-02-hitchhiking-robot-ends-us-trip-early.html,Engadget,2015,8,2,121.0
261,https://www.engadget.com/2015-07-27-call-for-ban-on-autonomous-weapons.html,Engadget,2015,7,27,200.0
262,https://www.engadget.com/2015-07-17-ibm-watson-tone-analyzer-writing.html,Engadget,2015,7,17,382.0
263,https://www.engadget.com/2015-07-12-microsoft-machine-teaching.html,Engadget,2015,7,12,160.0
264,https://www.engadget.com/2015-07-10-google-ai-gmail-spam.html,Engadget,2015,7,10,220.0
265,https://www.engadget.com/2015-07-05-darpa-visual-media-reasoning.html,Engadget,2015,7,5,188.0
266,https://www.engadget.com/2015-07-02-elon-musk-future-of-life-safe-ai.html,Engadget,2015,7,2,255.0
267,https://www.engadget.com/2015-07-02-googles-chatbot-learned-how-to-talk-from-movies.html,Engadget,2015,7,2,565.0
268,https://www.engadget.com/2015-06-30-amc-humans-review.html,Engadget,2015,6,30,893.0
269,https://www.engadget.com/2015-06-27-the-photos-you-probably-wont-find-on-instagram.html,Engadget,2015,6,27,234.0
270,https://www.engadget.com/2015-06-22-facebook-algorithm-identifies-people-with-hidden-faces.html,Engadget,2015,6,22,160.0
271,https://www.engadget.com/2015-06-20-facebook-and-google-ai-image-creation.html,Engadget,2015,6,20,255.0
272,https://www.engadget.com/2015-06-20-amazon-machine-learning-for-reviews.html,Engadget,2015,6,20,229.0
273,https://www.engadget.com/2015-06-17-twitter-buys-machine-learning-startup.html,Engadget,2015,6,17,141.0
274,https://www.engadget.com/2015-06-17-super-mario-world-self-learning-ai.html,Engadget,2015,6,17,306.0
275,https://www.engadget.com/2015-06-04-computer-vision-pain-detection.html,Engadget,2015,6,4,162.0
276,https://www.engadget.com/2015-06-02-google-calorie-counting-in-photos.html,Engadget,2015,6,2,231.0
277,https://www.engadget.com/2015-05-28-robot-crawls-with-legs-damaged-aww.html,Engadget,2015,5,28,208.0
278,https://www.engadget.com/2015-05-25-brett-deep-learning-robot.html,Engadget,2015,5,25,213.0
279,https://www.engadget.com/2015-05-19-fetch-expect-labs-apple-watch-shopping.html,Engadget,2015,5,19,334.0
280,https://www.engadget.com/2015-05-14-wolfram-language-image-identification.html,Engadget,2015,5,14,228.0
281,https://www.engadget.com/2015-04-10-ex-machina-review.html,Engadget,2015,4,10,1084.0
282,https://www.engadget.com/2015-04-09-ibm-numenta-ai-software.html,Engadget,2015,4,9,307.0
283,https://www.engadget.com/2015-04-01-ex-machina-alex-garland-interview.html,Engadget,2015,4,1,1614.0
284,https://www.engadget.com/2015-03-26-facebooks-ai-can-see-inside-your-videos-and-posts.html,Engadget,2015,3,26,164.0
285,https://www.engadget.com/2015-03-19-human-like-ai-optical-fiber-research.html,Engadget,2015,3,19,211.0
286,https://www.engadget.com/2015-03-07-chappie-ai.html,Engadget,2015,3,7,719.0
287,https://www.engadget.com/2015-03-06-nao-and-forever-how-i-learned-to-love-a-robot.html,Engadget,2015,3,6,1455.0
288,https://www.engadget.com/2015-02-26-deepmind-atari-games-tests.html,Engadget,2015,2,26,304.0
289,https://www.engadget.com/2015-02-05-eve-robot-scientist-malaria.html,Engadget,2015,2,5,377.0
290,https://www.engadget.com/2015-01-28-bill-gates-ai.html,Engadget,2015,1,28,218.0
291,https://www.engadget.com/2015-01-09-ai-cepheus-poker.html,Engadget,2015,1,9,282.0
292,https://www.engadget.com/2014-11-20-revamped-turing-test-expects-computers-to-show-imagination.html,Engadget,2014,11,20,535.0
293,https://www.engadget.com/2014-09-30-soe-devs-on-everquest-nexts-life-of-consequence.html,Engadget,2014,9,30,102.0
294,https://www.engadget.com/2014-09-25-neighborhood-algorithm.html,Engadget,2014,9,25,217.0
295,https://www.engadget.com/2014-09-12-the-safe-project.html,Engadget,2014,9,12,244.0
296,https://www.engadget.com/2014-08-21-soe-live-2014-the-revolutionary-intelligence-of-storybricks-ai.html,Engadget,2014,8,21,1513.0
297,https://www.engadget.com/2014-08-19-hitchbot-completes-trip.html,Engadget,2014,8,19,117.0
298,https://www.engadget.com/2014-08-12-viv-labs-ai.html,Engadget,2014,8,12,169.0
299,https://www.engadget.com/2014-07-05-forza-horizon-2-features-kinect-enabled-assistant-called-anna.html,Engadget,2014,7,5,157.0
300,https://www.engadget.com/2014-06-08-supercomputer-passes-turing-test.html,Engadget,2014,6,8,319.0
301,https://www.engadget.com/2014-06-04-cortana-microsoft-windows-phone.html,Engadget,2014,6,4,2067.0
302,https://www.engadget.com/2014-05-28-google-uses-neural-net-learning-to-cut-server-energy-bills.html,Engadget,2014,5,28,132.0
303,https://www.engadget.com/2014-03-20-xprize-wants-to-fund-artificial-intelligence-ted-talk.html,Engadget,2014,3,20,222.0
304,https://www.engadget.com/2014-03-12-this-is-the-advanced-ai-tech-powering-star-citizen.html,Engadget,2014,3,12,717.0
305,https://www.engadget.com/2014-02-09-torres-quevedo-chess-player-automaton.html,Engadget,2014,2,9,1143.0
306,https://www.engadget.com/2014-01-26-google-report-artificial-intelligence-startup-deepmind.html,Engadget,2014,1,26,109.0
307,https://www.engadget.com/2014-01-15-image-algorithm-can-recognize-objects-without-any-human-help.html,Engadget,2014,1,15,133.0
308,https://www.engadget.com/2013-12-23-uk-pardons-computing-pioneer-alan-turing.html,Engadget,2013,12,23,107.0
309,https://www.engadget.com/2013-12-09-facebook-hires-nyu-professor-to-lead-its-ai-efforts.html,Engadget,2013,12,9,88.0
310,https://www.engadget.com/2013-11-02-recommended-reading-douglas-hofstadter-ai.html,Engadget,2013,11,2,428.0
311,https://www.engadget.com/2013-09-27-evernote-augmented-intelligence.html,Engadget,2013,9,27,650.0
312,https://www.engadget.com/2013-09-20-facebook-developing-ai-to-find-deeper-meaning-in-feeds.html,Engadget,2013,9,20,116.0
313,https://www.engadget.com/2013-07-16-uic-artificial-intelligence-test-common-sense.html,Engadget,2013,7,16,131.0
314,https://www.engadget.com/2013-06-10-apple-anki-drive.html,Engadget,2013,6,10,586.0
315,https://www.engadget.com/2013-05-16-google-nasa-quantum-computing.html,Engadget,2013,5,16,180.0
316,https://www.engadget.com/2013-04-27-tattered-notebook-eq-next-and-storybricks-sitting-in-a-tree.html,Engadget,2013,4,27,1157.0
317,https://www.engadget.com/2013-04-23-storybricks-team-announces-everquest-next-collaboration.html,Engadget,2013,4,23,120.0
318,https://www.engadget.com/2013-03-12-guardians-of-middle-earth-a-fun-game-doomed-by-its-business-mod.html,Engadget,2013,3,12,1451.0
319,https://www.engadget.com/2013-02-28-ibm-watson-pastry-drug-research.html,Engadget,2013,2,28,158.0
320,https://www.engadget.com/2013-02-13-smart-calendar-app-tempo-speeds-up-your-day.html,Engadget,2013,2,13,719.0
321,https://www.engadget.com/2012-12-27-exclusive-storybricks-dev-diary-expounds-on-bringing-npcs-to-li.html,Engadget,2012,12,27,1808.0
322,https://www.engadget.com/2012-12-06-storybricks-shifting-gears-partnering-with-several-studios.html,Engadget,2012,12,6,171.0
323,https://www.engadget.com/2012-10-12-georgia-tech-macgyver-robot.html,Engadget,2012,10,12,205.0
324,https://www.engadget.com/2012-08-29-ibm-debuts-new-mainframe-computer-as-it-eyes-a-more-mobile-watso.html,Engadget,2012,8,29,216.0
325,https://www.engadget.com/2012-08-03-rogue-automatic-trading.html,Engadget,2012,8,3,93.0
326,https://www.engadget.com/2012-08-01-netflix-max-ps3.html,Engadget,2012,8,1,261.0
327,https://www.engadget.com/2012-07-27-borderlands-2-baddies-are-smarter-than-you-think.html,Engadget,2012,7,27,863.0
328,https://www.engadget.com/2012-07-16-inactive-players-giving-rise-to-xsyon-zombies.html,Engadget,2012,7,16,164.0
329,https://www.engadget.com/2012-06-22-undead-labs-on-making-a-believable-zombie-apocalypse.html,Engadget,2012,6,22,152.0
330,https://www.engadget.com/2012-03-16-ai-system-programs-a-game-with-a-suspicious-theme.html,Engadget,2012,3,16,184.0
331,https://www.engadget.com/2012-03-08-angelina-the-experimental-ai-thats-coming-for-our-game-dev-job.html,Engadget,2012,3,8,120.0
332,https://www.engadget.com/2012-02-13-the-last-of-us-combat-forces-you-to-think-through-the-situation.html,Engadget,2012,2,13,112.0
333,https://www.engadget.com/2012-01-24-league-of-legends-update-bringing-sharper-ai-new-bots.html,Engadget,2012,1,24,216.0
334,https://www.engadget.com/2012-01-13-mortal-online-announces-a-new-expansion-called-awakening.html,Engadget,2012,1,13,151.0
335,https://www.engadget.com/2012-01-02-the-daily-grind-whats-your-favorite-mmo-pet-class.html,Engadget,2012,1,2,210.0
336,https://www.engadget.com/2011-10-31-artificial-tongue-distinguishes-18-different-types-of-canned-tom.html,Engadget,2011,10,31,88.0
337,https://www.engadget.com/2011-10-26-why-google-and-microsoft-need-to-fear-siri.html,Engadget,2011,10,26,456.0
338,https://www.engadget.com/2011-10-25-john-mccarthy-ai-pioneer-dies-at-84.html,Engadget,2011,10,25,127.0
339,https://www.engadget.com/2011-10-17-siri-and-the-possibility-of-artificial-intelligence.html,Engadget,2011,10,17,280.0
340,https://www.engadget.com/2011-10-16-switched-on-as-siri-gets-serious.html,Engadget,2011,10,16,873.0
341,https://www.engadget.com/2011-10-03-iphone-assistant-called-a-world-changing-event-by-siri-co-foun.html,Engadget,2011,10,3,190.0
342,https://www.engadget.com/2011-09-16-some-assembly-required-diving-into-details-of-origins-of-malu.html,Engadget,2011,9,16,2363.0
343,https://www.engadget.com/2011-09-12-ibms-watson-set-to-tackle-health-insurance-takes-diagnosis-fo.html,Engadget,2011,9,12,145.0
344,https://www.engadget.com/2011-08-10-origins-website-hints-at-lofty-sandbox-goals.html,Engadget,2011,8,10,170.0
345,https://www.engadget.com/2011-08-08-storybricks-opening-the-pandoras-box-of-mmo-design.html,Engadget,2011,8,8,1208.0
346,https://www.engadget.com/2011-07-11-calling-for-tech-support-ibms-watson-might-be-on-the-other-end.html,Engadget,2011,7,11,139.0
347,https://www.engadget.com/2011-07-06-gods-and-heroes-rome-rising-releases-new-combat-trailer.html,Engadget,2011,7,6,127.0
348,https://www.engadget.com/2011-05-23-smarter-elevators-sort-riders-stand-ready-to-enforce-social-hie.html,Engadget,2011,5,23,130.0
349,https://www.engadget.com/2011-05-11-schizophrenic-computer-may-help-us-understand-similarly-afflicte.html,Engadget,2011,5,11,136.0
350,https://www.engadget.com/2011-05-03-funcom-teases-new-age-of-conan-group-dungeons.html,Engadget,2011,5,3,158.0
351,https://www.engadget.com/2011-04-25-researchers-build-synthetic-synapse-circuit-prosthetic-brains-s.html,Engadget,2011,4,25,641.0
352,https://www.engadget.com/2011-04-07-tera-shows-off-centaur-lore-and-tactics.html,Engadget,2011,4,7,141.0
353,https://www.engadget.com/2011-04-04-darkfall-activity-report-highlights-game-changing-revamps-recen.html,Engadget,2011,4,4,150.0
354,https://www.engadget.com/2011-03-23-japans-space-agency-considers-using-rockets-with-artificial-int.html,Engadget,2011,3,23,165.0
355,https://www.engadget.com/2011-03-17-massivelys-exclusive-tera-lore-day-in-the-life-kumas.html,Engadget,2011,3,17,675.0
356,https://www.engadget.com/2011-03-14-darkfall-blog-details-pve-tweaks-hints-at-big-pvp-changes.html,Engadget,2011,3,14,189.0
357,https://www.engadget.com/2011-01-13-ibm-demonstrates-watson-supercomputer-in-jeopardy-practice-match.html,Engadget,2011,1,13,1508.0
358,https://www.engadget.com/2010-12-22-quadrocopter-plays-the-piano-wishes-us-a-happy-and-complacent-h.html,Engadget,2010,12,22,96.0
359,https://www.engadget.com/2010-11-11-robo-nurse-gives-gentle-bed-baths-keeps-its-laser-eye-on-you-v.html,Engadget,2010,11,11,115.0
360,https://www.engadget.com/2010-11-03-dota-2-faq-has-icefrog-talking-ai-bots-replays-and-more.html,Engadget,2010,11,3,266.0
361,https://www.engadget.com/2010-10-12-nell-machine-learning-system-could-easily-beat-you-at-trivial-pu.html,Engadget,2010,10,12,247.0
362,https://www.engadget.com/2010-10-09-google-and-tu-braunschweig-independently-develop-self-driving-ca.html,Engadget,2010,10,9,233.0
363,https://www.engadget.com/2010-10-05-fujitsus-social-robot-bear-is-the-supertoy-of-kubricks-dreams.html,Engadget,2010,10,5,168.0
364,https://www.engadget.com/2010-09-20-aventurine-expanding-darkfall-development-team.html,Engadget,2010,9,20,221.0
365,https://www.engadget.com/2010-09-09-bungies-halo-ai-secrets-exposed-in-technical-review.html,Engadget,2010,9,9,158.0
366,https://www.engadget.com/2010-09-07-swiss-researchers-show-off-brain-controlled-ai-augmented-wheelc.html,Engadget,2010,9,7,157.0
367,https://www.engadget.com/2010-09-01-super-scribblenauts-features-a-reprogrammed-maxwell.html,Engadget,2010,9,1,306.0
368,https://www.engadget.com/2010-08-14-prototype-of-robot-that-develops-emotions-on-interacting-with-hu.html,Engadget,2010,8,14,184.0
369,https://www.engadget.com/2010-07-23-driverless-vans-set-off-on-intercontinental-trek-from-italy-to-c.html,Engadget,2010,7,23,149.0
370,https://www.engadget.com/2010-07-21-darkfall-details-expansion-mob-ai.html,Engadget,2010,7,21,165.0
371,https://www.engadget.com/2010-07-05-intel-connected-cars-will-record-your-bad-driving-for-posterity.html,Engadget,2010,7,5,137.0
372,https://www.engadget.com/2010-06-19-muon-the-humanoid-robot-is-our-ideal-best-friend.html,Engadget,2010,6,19,168.0
373,https://www.engadget.com/2010-06-17-ibms-watson-is-really-smart-will-try-to-prove-it-on-jeopardy.html,Engadget,2010,6,17,192.0
374,https://www.engadget.com/2010-05-25-tchess-pro-for-ipad-is-very-very-good.html,Engadget,2010,5,25,476.0
375,https://www.engadget.com/2010-05-17-ipad-takes-to-the-skies-with-bluebox-ai-this-july.html,Engadget,2010,5,17,99.0
376,https://www.engadget.com/2010-04-22-aila-bot-can-recognize-objects-weight-and-fragility-render-she.html,Engadget,2010,4,22,130.0
377,https://www.engadget.com/2010-04-06-former-apple-store-employee-creates-iron-mans-j-a-r-v-i-s-usin.html,Engadget,2010,4,6,221.0
378,https://www.engadget.com/2010-03-14-sid-meier-talks-player-psychology-and-the-year-of-civilization.html,Engadget,2010,3,14,446.0
379,https://www.engadget.com/2010-02-21-perfect-world-entertainment-talks-about-delay-on-battle-of-the-i.html,Engadget,2010,2,21,810.0
380,https://www.engadget.com/2010-02-15-aikon-2-robot-sketches-the-human-face-uses-its-talent-to-meet-g.html,Engadget,2010,2,15,185.0
381,https://www.engadget.com/2010-02-06-left-4-dead-2-gets-bots-and-sdk-fixes-in-update-360-patch-comin.html,Engadget,2010,2,6,357.0
382,https://www.engadget.com/2009-12-22-valve-beta-testing-ai-opponents-in-team-fortress-2.html,Engadget,2009,12,22,167.0
383,https://www.engadget.com/2009-11-18-ibm-simulates-cats-brain-humans-are-next.html,Engadget,2009,11,18,164.0
384,https://www.engadget.com/2009-10-30-mits-affective-intelligent-driving-agent-is-kitt-and-clippys-l.html,Engadget,2009,10,30,153.0
385,https://www.engadget.com/2009-10-26-evigroups-pad-is-a-10-inch-3g-tablet-with-personality.html,Engadget,2009,10,26,145.0
386,https://www.engadget.com/2009-08-13-computer-script-plays-super-mario-world-by-itself.html,Engadget,2009,8,13,141.0
387,https://www.engadget.com/2009-08-13-ros-a-common-os-to-streamline-robotic-engineering.html,Engadget,2009,8,13,130.0
388,https://www.engadget.com/2009-07-21-eatr-robots-claim-to-be-vegetarian-sure.html,Engadget,2009,7,21,127.0
389,https://www.engadget.com/2009-07-14-are-memristors-the-future-of-artifical-intelligence-darpa-think.html,Engadget,2009,7,14,217.0
390,https://www.engadget.com/2009-07-10-eatr-robots-are-coming-this-isnt-funny-anymore.html,Engadget,2009,7,10,135.0
391,https://www.engadget.com/2009-06-06-researchers-develop-a-robot-that-reads-your-intentions-says-you.html,Engadget,2009,6,6,180.0
392,https://www.engadget.com/2009-04-27-ibms-watson-to-rival-humans-in-round-of-jeopardy.html,Engadget,2009,4,27,141.0
393,https://www.engadget.com/2009-04-07-fallen-earth-dev-diary-focuses-on-introducing-new-players-to-pvp.html,Engadget,2009,4,7,438.0
394,https://www.engadget.com/2009-04-03-artificial-intelligence-solves-boring-science-experiments-makes.html,Engadget,2009,4,3,180.0
395,https://www.engadget.com/2009-03-24-gdc09-havok-gets-smart-announces-havok-ai.html,Engadget,2009,3,24,100.0
396,https://www.engadget.com/2009-03-12-brown-university-darpa-give-irobots-packbot-autonomy.html,Engadget,2009,3,12,157.0
397,https://www.engadget.com/2009-03-06-massivelys-apocrypha-expansion-hands-on-the-sleepers.html,Engadget,2009,3,6,1103.0
398,https://www.engadget.com/2009-03-03-platinum-games-discusses-enemy-ai-in-madworld.html,Engadget,2009,3,3,248.0
399,https://www.engadget.com/2009-03-02-gesture-recognizing-qb1-computer-attends-to-your-every-desire.html,Engadget,2009,3,2,139.0
400,https://www.engadget.com/2009-02-23-eve-online-developer-explains-new-ai-for-the-sleeper-race.html,Engadget,2009,2,23,285.0
401,https://www.engadget.com/2009-02-18-navy-report-warns-of-robot-uprising-suggests-a-strong-moral-com.html,Engadget,2009,2,18,218.0
402,https://www.engadget.com/2009-02-02-ibm-develops-computerized-voice-that-actually-sounds-human.html,Engadget,2009,2,2,129.0
403,https://www.engadget.com/2009-01-29-eve-online-to-introduce-new-npc-race-with-apocrypha-expansion.html,Engadget,2009,1,29,591.0
404,https://www.engadget.com/2008-12-22-basil-the-robot-trained-for-symbolic-recognition-beer-toting.html,Engadget,2008,12,22,179.0
405,https://www.engadget.com/2008-11-25-mmogology-braindead.html,Engadget,2008,11,25,1027.0
406,https://www.engadget.com/2008-11-21-darpa-enlists-ibm-to-build-computer-brain-as-smart-as-a-cat.html,Engadget,2008,11,21,181.0
407,https://www.engadget.com/2008-11-06-army-artificial-intelligence-invade-wow.html,Engadget,2008,11,6,193.0
408,https://www.engadget.com/2008-10-19-a-closer-look-at-elbots-turing-test-conversation.html,Engadget,2008,10,19,118.0
409,https://www.engadget.com/2008-10-13-new-round-of-turing-test-fails-to-crown-a-winner.html,Engadget,2008,10,13,145.0
410,https://www.engadget.com/2008-09-26-trs-deployment-13-introduces-new-command-system.html,Engadget,2008,9,26,115.0
411,https://www.engadget.com/2008-09-20-cognition-technologies-semantic-map-paves-the-way-for-the-robot.html,Engadget,2008,9,20,116.0
412,https://www.engadget.com/2008-08-30-philosony-yea-though-i-walk-through-the-uncanny-valley.html,Engadget,2008,8,30,907.0
413,https://www.engadget.com/2008-08-19-gen-con-08-turbine-tells-us-whats-in-store-for-asherons-call.html,Engadget,2008,8,19,905.0
414,https://www.engadget.com/2008-08-19-gen-con-08-turbine-tells-us-whats-in-store-for-ac-part-2.html,Engadget,2008,8,19,833.0
415,https://www.engadget.com/2008-08-15-supercomputer-huygens-beats-go-professional-no-one-is-safe.html,Engadget,2008,8,15,148.0
416,https://www.engadget.com/2008-08-12-bungie-acceptance-video-teases-new-halo-goodies.html,Engadget,2008,8,12,136.0
417,https://www.engadget.com/2008-08-07-interview-stargate-worlds-aims-high-with-artificial-intelligenc.html,Engadget,2008,8,7,155.0
418,https://www.engadget.com/2008-08-06-bungies-not-ruling-out-working-on-other-consoles.html,Engadget,2008,8,6,194.0
419,https://www.engadget.com/2008-08-04-early-stargate-worlds-combat-video-shows-off-enemy-ai.html,Engadget,2008,8,4,126.0
420,https://www.engadget.com/2008-07-30-in-wow-and-other-games-pathfinding-is-still-kind-of-a-problem.html,Engadget,2008,7,30,303.0
421,https://www.engadget.com/2008-05-29-snomote-robots-could-autonomously-explore-antarctic.html,Engadget,2008,5,29,126.0
422,https://www.engadget.com/2008-04-30-a-day-in-the-life-of-an-age-of-conan-designer.html,Engadget,2008,4,30,168.0
423,https://www.engadget.com/2008-04-26-fruit-fly-flight-simulator-could-smarten-up-robots.html,Engadget,2008,4,26,138.0
424,https://www.engadget.com/2008-04-04-scientists-devise-software-that-can-interpret-attractiveness.html,Engadget,2008,4,4,144.0
425,https://www.engadget.com/2008-03-21-researchers-claim-to-have-developed-robotic-ai-on-par-with-a-pup.html,Engadget,2008,3,21,184.0
426,https://www.engadget.com/2008-03-11-ai-hits-second-life.html,Engadget,2008,3,11,153.0
427,https://www.engadget.com/2008-03-10-molyneux-boasts-about-his-post-fable-2-project.html,Engadget,2008,3,10,138.0
428,https://www.engadget.com/2008-02-28-professor-decries-robotic-killing-machines-clearly-prefers-to-d.html,Engadget,2008,2,28,169.0
429,https://www.engadget.com/2008-02-27-tth-video-shows-new-tr-ai-changes.html,Engadget,2008,2,27,231.0
430,https://www.engadget.com/2008-02-17-kurzweil-predicts-that-machines-will-match-man-by-2029-bring.html,Engadget,2008,2,17,115.0
431,https://www.engadget.com/2008-02-06-science-says-neurotic-ai-has-a-gaming-edge.html,Engadget,2008,2,6,166.0
432,https://www.engadget.com/2008-01-18-jumpgates-a-i-evolves.html,Engadget,2008,1,18,231.0
433,https://www.engadget.com/2008-01-03-the-daily-grind-player-vs-punk.html,Engadget,2008,1,3,168.0
434,https://www.engadget.com/2007-12-04-ai-middleware-makes-its-way-to-wii.html,Engadget,2007,12,4,172.0
435,https://www.engadget.com/2007-12-04-popular-ai-tech-throws-support-behind-wii.html,Engadget,2007,12,4,170.0
436,https://www.engadget.com/2007-12-03-intelligent-coasters-create-new-wave-of-drinking-games.html,Engadget,2007,12,3,194.0
437,https://www.engadget.com/2007-12-02-researchers-set-sights-on-uber-dexterous-robotic-hand.html,Engadget,2007,12,2,143.0
438,https://www.engadget.com/2007-11-21-lead-producer-of-jumpgate-evolution-writes-developer-journal-on.html,Engadget,2007,11,21,358.0
439,https://www.engadget.com/2007-10-15-together-ps3s-can-be-very-brainy.html,Engadget,2007,10,15,122.0
440,https://www.engadget.com/2007-09-25-sony-ericsson-w890i-to-make-good-on-w880is-shortcomings.html,Engadget,2007,9,25,140.0
441,https://www.engadget.com/2007-09-17-cognitive-code-shows-off-silvia-artificial-intelligence-platform.html,Engadget,2007,9,17,139.0
442,https://www.engadget.com/2007-09-03-biofeedback-signals-used-to-predict-gamers-moves.html,Engadget,2007,9,3,146.0
443,https://www.engadget.com/2007-07-25-humans-fend-off-ai-challenge-in-milestone-poker-match.html,Engadget,2007,7,25,149.0
444,https://www.engadget.com/2007-07-25-computer-learns-baby-talk-wont-require-a-college-fund.html,Engadget,2007,7,25,151.0
445,https://www.engadget.com/2007-07-23-texas-hold-em-champs-face-off-with-pokerfaced-computer.html,Engadget,2007,7,23,154.0
446,https://www.engadget.com/2007-07-20-canadian-ai-plays-perfect-game-of-checkers.html,Engadget,2007,7,20,124.0
447,https://www.engadget.com/2007-05-29-artificial-cerebellum-could-improve-robot-motor-skills.html,Engadget,2007,5,29,164.0
448,https://www.engadget.com/2007-04-24-guardian-pets-need-a-mind-of-their-own.html,Engadget,2007,4,24,304.0
449,https://www.engadget.com/2007-04-24-learning-coffee-machine-on-the-horizon-could-use-gps-rfid.html,Engadget,2007,4,24,204.0
450,https://www.engadget.com/2007-04-10-hacker-gets-revenge-on-puzzle-quests-bullying-ai.html,Engadget,2007,4,10,144.0
451,https://www.engadget.com/2007-04-01-puzzle-quests-ai-doesnt-cheat-but-you-can.html,Engadget,2007,4,1,284.0
452,https://www.engadget.com/2007-03-24-university-of-essex-developing-autonomous-model-car.html,Engadget,2007,3,24,136.0
453,https://www.engadget.com/2007-03-11-sxsw-arg-the-attack-of-the-alternate-reality-games.html,Engadget,2007,3,11,576.0
454,https://www.engadget.com/2007-03-07-ai-program-slammed-for-practicing-law-without-a-license.html,Engadget,2007,3,7,195.0
455,https://www.engadget.com/2007-03-05-papero-gets-blogging-software-engadget-one-step-closer-to-full.html,Engadget,2007,3,5,240.0
456,https://www.engadget.com/2007-02-18-watch-out-stanley-here-comes-junior.html,Engadget,2007,2,18,186.0
457,https://www.engadget.com/2007-02-07-sony-ericssons-walkman-w880-reviewed.html,Engadget,2007,2,7,191.0
458,https://www.engadget.com/2007-02-06-sony-ericssons-w880-ai-walkman-musicphone-unleashed.html,Engadget,2007,2,6,179.0
459,https://www.engadget.com/2007-02-01-sony-ericssons-w880-ai-launching-next-week.html,Engadget,2007,2,1,127.0
